4.99791484	7.50000000	4.97396978
4.93009196	7.41689370	4.97396978
4.85296020	7.35436254	4.97396978
4.85296020	7.35436254	4.88355552
4.76578673	7.35436254	4.88355552
4.76578673	7.35436254	4.71902921
4.66986898	7.35436254	4.70140108
4.58021864	7.35436254	4.60880494
4.58021864	7.27311375	4.56979694
4.41345288	7.19273287	4.56979694
4.41345288	7.13954100	4.45156596
4.33957817	7.13954100	4.38053316
4.33957817	7.12751687	4.38053316
4.30755516	7.08845511	4.36430872
4.30755516	7.03356760	4.32323026
4.24926309	7.02241107	4.32323026
4.18863695	7.02241107	4.22803318
4.12696452	7.02241107	4.22664427
4.12696452	6.94354322	4.18940214
4.09049581	6.88518697	4.18940214
4.09049581	6.85871082	4.17512879
3.99384809	6.85871082	4.13065898
3.99384809	6.85871082	4.09203678
3.99384809	6.85871082	3.99953713
3.99384809	6.76942198	3.99953713
3.81232144	6.76942198	3.91908736
3.79189947	6.76942198	3.90582101
3.73791686	6.71837497	3.85359184
3.69944226	6.70969474	3.85359184
3.69944226	6.65922044	3.81448547
3.61774625	6.65922044	3.77617454
3.52774247	6.60968001	3.69327419
3.52774247	6.52960900	3.63158832
3.46910600	6.47994460	3.53541001
3.38619420	6.47871818	3.46192308
3.33351612	6.43448096	3.37489378
3.29929411	6.37780430	3.35182147
3.27816449	6.36674852	3.28285379
3.27816449	6.34320813	3.19756564
3.22065986	6.30273911	3.17813739
3.12112099	6.24979907	3.10169339
3.12112099	6.24328624	2.97470612
3.07984258	6.17602473	2.97470612
2.99121562	6.17602473	2.90978998
2.99121562	6.14676162	2.83284830
2.89704109	6.14676162	2.81609904
2.84506742	6.14379367	2.81609904
2.79803769	6.14228999	2.81093316
2.74173983	6.11030006	2.81093316
2.72546624	6.05554394	2.81093316
2.63124238	6.05554394	2.64509213
2.54570499	6.05554394	2.59564127
2.54570499	6.02921168	2.49840314
2.54570499	5.98332840	2.40770475
2.47479565	5.95055848	2.38435486
2.38884177	5.93537010	2.38435486
2.32678798	5.93537010	2.35839127
2.22954344	5.90791245	2.32193171
2.16305886	5.89042436	2.29828690
2.09876792	5.91258167	2.23248737
2.06212102	5.90747455	2.23248737
1.97909400	5.86566890	2.23248737
1.99348573	5.83778868	2.11006174
2.01936211	5.76183872	2.11006174
2.02815628	5.71710869	2.11006174
1.93020748	5.71544285	2.11006174
1.86366251	5.67451755	2.11006174
1.86545664	5.59252850	2.09077897
1.86545664	5.52898553	2.13904129
1.83340215	5.51349400	2.13904129
1.75444382	5.33202174	2.13904129
1.72714488	5.14359894	2.11338974
1.65460945	5.17767675	2.13626256
1.62661409	5.12788647	2.23645796
1.62661409	4.94322638	2.23798988
1.56879770	4.82579711	2.19431319
1.48357515	4.82579711	2.22257031
1.48357515	4.74273432	2.25045800
1.45011056	4.64065705	2.25715106
1.27143913	4.78182200	2.27748006
1.06076203	4.82208832	2.30693915
1.06076203	4.64148409	2.34361067
0.97656405	4.46619885	2.34361067
0.74802409	4.31016210	2.40649144
0.68886911	4.14684849	2.40649144
0.70341186	4.09182025	2.40649144
0.70341186	3.56433382	2.44152923
0.64008514	3.36942454	2.45573954
0.71075830	3.17298021	2.43117055
0.66052126	2.99476392	2.47277585
0.64079473	2.79484025	2.48530753
0.64528144	2.33674691	2.55066437
0.64289487	2.36887525	2.54005871
0.63491483	2.34008492	2.55175820
0.63110480	2.32660822	2.55198173
0.63404998	2.35301959	2.54712919
0.63418920	2.35680508	2.54670691
0.63404483	2.35820910	2.54652722
0.63382367	2.35589494	2.54693422
0.63366881	2.35599717	2.54693521
0.63361963	2.35533386	2.54703242
0.63363208	2.35542143	2.54701910
0.63362417	2.35549952	2.54700996
0.63362928	2.35555389	2.54699894
0.63363954	2.35558463	2.54699252
0.63364046	2.35566838	2.54697768
0.63364518	2.35568654	2.54697340
0.63364578	2.35570013	2.54697117
		
