This is potfit-git compiled on Nov 22 2016, 17:49:28.

Reading parameter file >> input_test.tmp << ... 
Reading parameter file >> input_test.tmp << ... done
Starting to read the potential file:
 - Potential file format 0 (analytic potentials) detected
 - Using 1 PAIR potentials to calculate forces
 - Successfully read 1 potential table(s)
Reading potential file >> morse_230616.pot << ... done
Reading the config file >> potfit_initial_230616.config << and calculating neighbor lists ...
Reading the config file >> potfit_initial_230616.config << and calculating neighbor lists ... done

Read 6 configurations (6 with forces, 0 with stresses)
with a total of 182 atoms (182 Ni (100.00%)).

Minimal Distances Matrix:
Atom	      Ni	with
Ni	2.276916	

Global energy weight: 100.000000

Starting optimization with 4 parameters.
  k	T        	  m	F          	F_opt
 48	0.040936	  2	8.294529	8.119573
 48	0.040936	  3	8.157286	8.119573
 48	0.040936	  4	8.147397	8.119573
 48	0.040936	  5	8.153425	8.117917
 48	0.040936	  6	8.186897	8.117917
 48	0.040936	  7	8.195985	8.117917
 48	0.040936	  8	8.164849	8.117917
 48	0.040936	  9	8.187023	8.117917
 48	0.040936	 10	8.165969	8.117917
 48	0.040936	 11	8.259612	8.117917
 48	0.040936	 12	8.167272	8.117917
 49	0.034796	  1	8.165544	8.117917
 49	0.034796	  2	8.217726	8.117917
 49	0.034796	  3	8.139929	8.117917
 49	0.034796	  4	8.133368	8.117917
 49	0.034796	  5	8.129676	8.117226
 49	0.034796	  6	8.134392	8.117226
 49	0.034796	  7	8.161145	8.117226
 49	0.034796	  8	8.223298	8.117226
 49	0.034796	  9	8.175910	8.117226
 49	0.034796	 10	8.157361	8.117226
 49	0.034796	 11	8.151260	8.117226
 49	0.034796	 12	8.311648	8.117226
 50	0.029576	  1	8.214162	8.117226
 50	0.029576	  2	8.128309	8.117226
 50	0.029576	  3	8.134481	8.117226
 50	0.029576	  4	8.142903	8.117226
 50	0.029576	  5	8.234479	8.117226
 50	0.029576	  6	8.203705	8.117226
 50	0.029576	  7	8.178337	8.117226
 50	0.029576	  8	8.261570	8.117226
 50	0.029576	  9	8.161626	8.117226
 50	0.029576	 10	8.131872	8.117226
 50	0.029576	 11	8.198879	8.117226
 50	0.029576	 12	8.165262	8.117226
 51	0.025140	  1	8.143983	8.117226
 51	0.025140	  2	8.139521	8.117226
 51	0.025140	  3	8.147966	8.116549
 51	0.025140	  4	8.121140	8.116549
 51	0.025140	  5	8.138611	8.116549
 51	0.025140	  6	8.156015	8.116549
 51	0.025140	  7	8.140102	8.116549
 51	0.025140	  8	8.170994	8.116549
 51	0.025140	  9	8.205137	8.116549
 51	0.025140	 10	8.146397	8.116549
 51	0.025140	 11	8.160611	8.116549
 51	0.025140	 12	8.165212	8.116549
 52	0.021369	  1	8.163480	8.116549
 52	0.021369	  2	8.140886	8.116549
 52	0.021369	  3	8.161606	8.116549
 52	0.021369	  4	8.134254	8.116549
 52	0.021369	  5	8.161869	8.116549
 52	0.021369	  6	8.160866	8.116549
 52	0.021369	  7	8.133726	8.116549
 52	0.021369	  8	8.123889	8.116549
 52	0.021369	  9	8.195240	8.116549
 52	0.021369	 10	8.145582	8.116549
 52	0.021369	 11	8.165604	8.116549
 52	0.021369	 12	8.160619	8.116549
 53	0.018164	  1	8.124604	8.116549
 53	0.018164	  2	8.142600	8.116549
 53	0.018164	  3	8.125481	8.116549
 53	0.018164	  4	8.131004	8.116549
 53	0.018164	  5	8.129439	8.116549
 53	0.018164	  6	8.135258	8.116549
 53	0.018164	  7	8.149490	8.116549
 53	0.018164	  8	8.164902	8.116549
 53	0.018164	  9	8.127713	8.116549
 53	0.018164	 10	8.119305	8.116549
 53	0.018164	 11	8.118911	8.116549
 53	0.018164	 12	8.191790	8.116549
 54	0.015439	  1	8.145402	8.116549
 54	0.015439	  2	8.140520	8.116549
 54	0.015439	  3	8.153680	8.116549
 54	0.015439	  4	8.139014	8.116549
 54	0.015439	  5	8.142256	8.116549
 54	0.015439	  6	8.146110	8.116549
 54	0.015439	  7	8.120938	8.116549
 54	0.015439	  8	8.149142	8.116549
 54	0.015439	  9	8.121945	8.116549
 54	0.015439	 10	8.120406	8.116549
 54	0.015439	 11	8.179538	8.116549
 54	0.015439	 12	8.150623	8.116549
 55	0.013123	  1	8.155785	8.116549
 55	0.013123	  2	8.146284	8.116549
 55	0.013123	  3	8.131043	8.116549
 55	0.013123	  4	8.145489	8.116549
 55	0.013123	  5	8.131710	8.116549
 55	0.013123	  6	8.137178	8.116549
 55	0.013123	  7	8.127179	8.116549
 55	0.013123	  8	8.121750	8.116549
 55	0.013123	  9	8.123465	8.116549
 55	0.013123	 10	8.132249	8.116549
 55	0.013123	 11	8.139088	8.116549
 55	0.013123	 12	8.161919	8.116549
 56	0.011155	  1	8.136230	8.116549
 56	0.011155	  2	8.173779	8.116049
 56	0.011155	  3	8.138510	8.116049
 56	0.011155	  4	8.124662	8.116049
 56	0.011155	  5	8.125295	8.116049
 56	0.011155	  6	8.145108	8.116049
 56	0.011155	  7	8.163666	8.116049
 56	0.011155	  8	8.125125	8.116049
 56	0.011155	  9	8.151325	8.116049
 56	0.011155	 10	8.146468	8.116049
 56	0.011155	 11	8.134314	8.116049
 56	0.011155	 12	8.125978	8.116049
 57	0.009482	  1	8.131593	8.116049
 57	0.009482	  2	8.180398	8.116049
 57	0.009482	  3	8.135682	8.116049
 57	0.009482	  4	8.125678	8.116049
 57	0.009482	  5	8.118525	8.116049
 57	0.009482	  6	8.134804	8.116049
 57	0.009482	  7	8.127208	8.116049
 57	0.009482	  8	8.121953	8.116049
 57	0.009482	  9	8.130863	8.116049
 57	0.009482	 10	8.122509	8.116049
 57	0.009482	 11	8.124731	8.116049
 57	0.009482	 12	8.129940	8.116049
 58	0.008059	  1	8.142163	8.116049
 58	0.008059	  2	8.125370	8.116049
 58	0.008059	  3	8.124978	8.116049
 58	0.008059	  4	8.118299	8.116049
 58	0.008059	  5	8.185299	8.116049
 58	0.008059	  6	8.126007	8.116049
 58	0.008059	  7	8.127480	8.116049
 58	0.008059	  8	8.128012	8.116049
 58	0.008059	  9	8.134451	8.116049
 58	0.008059	 10	8.133353	8.116049
 58	0.008059	 11	8.131973	8.116049
 58	0.008059	 12	8.132416	8.116049
 59	0.006850	  1	8.147022	8.116049
 59	0.006850	  2	8.121932	8.116049
 59	0.006850	  3	8.133090	8.116049
 59	0.006850	  4	8.129689	8.116049
 59	0.006850	  5	8.130024	8.116049
 59	0.006850	  6	8.121394	8.116049
 59	0.006850	  7	8.130403	8.116049
 59	0.006850	  8	8.127969	8.116049
 59	0.006850	  9	8.127914	8.116049
 59	0.006850	 10	8.124902	8.116049
 59	0.006850	 11	8.118946	8.116049
 59	0.006850	 12	8.126595	8.116049
 60	0.005823	  1	8.137095	8.116049
 60	0.005823	  2	8.124947	8.116049
 60	0.005823	  3	8.129869	8.116049
 60	0.005823	  4	8.121365	8.116049
 60	0.005823	  5	8.126604	8.116049
 60	0.005823	  6	8.133528	8.116049
 60	0.005823	  7	8.144575	8.116049
 60	0.005823	  8	8.121067	8.116049
 60	0.005823	  9	8.125803	8.116049
 60	0.005823	 10	8.128991	8.116049
 60	0.005823	 11	8.132207	8.116049
 60	0.005823	 12	8.119243	8.116049
 61	0.004949	  1	8.132884	8.116049
 61	0.004949	  2	8.116640	8.116049
 61	0.004949	  3	8.119756	8.116049
 61	0.004949	  4	8.117373	8.116049
 61	0.004949	  5	8.132948	8.116049
 61	0.004949	  6	8.126211	8.116049
 61	0.004949	  7	8.124849	8.116049
 61	0.004949	  8	8.120914	8.116049
 61	0.004949	  9	8.125185	8.116049
 61	0.004949	 10	8.121645	8.116049
 61	0.004949	 11	8.120498	8.116049
 61	0.004949	 12	8.123510	8.116049
 62	0.004207	  1	8.121362	8.115834
 62	0.004207	  2	8.117031	8.115760
 62	0.004207	  3	8.118134	8.115760
 62	0.004207	  4	8.120727	8.115760
 62	0.004207	  5	8.119332	8.115760
 62	0.004207	  6	8.121359	8.115760
 62	0.004207	  7	8.122186	8.115760
 62	0.004207	  8	8.130017	8.115760
 62	0.004207	  9	8.124466	8.115760
 62	0.004207	 10	8.123732	8.115760
 62	0.004207	 11	8.122200	8.115760
 62	0.004207	 12	8.116321	8.115760
 63	0.003576	  1	8.119858	8.115760
 63	0.003576	  2	8.117039	8.115760
 63	0.003576	  3	8.122435	8.115760
 63	0.003576	  4	8.124315	8.115760
 63	0.003576	  5	8.119327	8.115760
 63	0.003576	  6	8.120404	8.115760
 63	0.003576	  7	8.121992	8.115760
 63	0.003576	  8	8.122571	8.115760
 63	0.003576	  9	8.118660	8.115760
 63	0.003576	 10	8.120849	8.115760
 63	0.003576	 11	8.122137	8.115760
 63	0.003576	 12	8.119440	8.115760
Finished annealing, starting powell minimization ...

Starting powell minimization ...
loops		error_sum	force calculations
    0	         8.115760	 61442
    4	         8.115758	 61480
    4	         8.115746	 61517
    4	         8.115740	 61573
    4	         8.115739	 61610
    4	         8.115735	 61648
    4	         8.115734	 61686
   27	         8.115508	 61900
    4	         8.115507	 61938
    8	         8.115502	 62004
    5	         8.115499	 62047
    5	         8.115498	 62091
    4	         8.115498	 62129
    4	         8.115497	 62165
    4	         8.115497	 62205
    6	         8.115492	 62255
    5	         8.115490	 62298
    4	         8.115489	 62334
    4	         8.115489	 62373
    5	         8.115489	 62417
    4	         8.115489	 62455
    4	         8.115488	 62491
    4	         8.115488	 62529
    4	         8.115488	 62564
    4	         8.115488	 62602
Precision reached: 2.98492e-09

Finished powell minimization, calculating errors ...
0.633645 2.3557 2.54697 8.11549
0.617202 2.35542 2.56395 32.2967 1 1
0.630092 2.35738 2.55858 17.7465 1 1
0.653462 2.35033 2.53969 21.4243 1 1
0.618226 2.35722 2.54362 15.8623 1 1
0.646421 2.37447 2.53648 13.7889
0.645408 2.3662 2.53363 17.7374 1 0
0.642273 2.35718 2.53656 15.2445 1 0
0.632554 2.3687 2.53306 16.7344 1 0
0.636888 2.36222 2.5328 17.9638 1 0
0.62342 2.34484 2.53326 26.2075 1 1
0.648897 2.38441 2.54177 12.8306 2 0
0.65964 2.34679 2.56017 40.8891 1 1
0.636157 2.391 2.54226 8.57232 2 0
0.632531 2.38503 2.5331 13.8338 1 1
0.633537 2.38928 2.54405 9.07937 2 0
0.634247 2.37119 2.55472 15.726 1 1
0.631182 2.38782 2.56132 37.3997 1 1
0.647594 2.39725 2.54195 12.2831 3 0
0.666039 2.39923 2.5448 35.6009 1 1
0.651989 2.39272 2.53244 17.1856 1 1
0.630315 2.39705 2.54463 10.872 3 0
0.643249 2.38391 2.52901 18.764 1 1
0.634232 2.3964 2.54564 10.7732 2 0
0.639483 2.38332 2.54015 8.82419 1 0
0.638388 2.37847 2.54241 8.47769 1 0
0.64096 2.3775 2.53257 15.14 1 0
0.660077 2.37839 2.51806 51.3558 1 1
0.641033 2.38377 2.53431 12.2483 2 0
0.643698 2.38911 2.53524 11.4784 1 0
0.642917 2.39657 2.55031 18.2404 1 1
0.625289 2.40291 2.54891 18.0354 1 1
0.632046 2.38646 2.53157 15.5761 1 1
0.65855 2.39215 2.51234 57.3916 1 1
0.643355 2.39739 2.54474 11.8669 5 0
0.662327 2.3959 2.54616 31.1164 1 1
0.660929 2.3896 2.54909 32.2366 1 1
0.678331 2.40166 2.54713 64.0992 1 1
0.655398 2.38448 2.53928 18.2713 1 1
0.645698 2.40477 2.54205 11.8414 5 0
0.664726 2.40489 2.53555 27.9038 1 1
0.656533 2.39733 2.53578 18.7353 1 1
0.645208 2.42803 2.54342 16.8599 1 1
0.655648 2.41532 2.52825 19.3404 4 0
0.656344 2.41942 2.54761 30.8297 1 1
0.652941 2.4161 2.518 31.4489 1 1
0.656319 2.40486 2.52626 24.0335 1 1
0.646273 2.42865 2.53279 10.7377 4 0
0.657982 2.40373 2.53876 20.0572 1 1
0.637056 2.41552 2.53542 9.21556 2 0
0.636414 2.41735 2.52989 12.173 1 1
0.633858 2.41544 2.53777 9.58191 2 0
0.657988 2.42213 2.54949 38.0856 1 1
0.633818 2.4077 2.53595 9.63252 2 0
0.639518 2.41054 2.53437 9.53329 1 0
0.645408 2.4022 2.53788 10.3626 1 0
0.651835 2.4007 2.54296 16.212 1 1
0.642754 2.40074 2.54898 17.1599 1 1
0.646083 2.41492 2.56002 56.3399 1 1
0.659531 2.41229 2.53195 21.2558 1 1
0.635202 2.42037 2.52466 18.137 5 0
0.647884 2.40577 2.50511 67.0825 1 1
0.637334 2.42219 2.52031 24.1214 2 0
0.629731 2.41718 2.52844 16.323 1 0
0.606016 2.43421 2.54037 39.7438 1 1
0.619308 2.43096 2.52884 24.1273 2 0
0.628591 2.42557 2.53133 13.8953 1 0
0.62021 2.42808 2.53747 18.9492 1 1
0.637994 2.40871 2.52947 13.2761 2 0
0.635175 2.4092 2.53267 10.9347 1 0
0.645852 2.40272 2.54266 12.1125 1 0
0.643254 2.40687 2.53927 9.79561 1 0
0.653269 2.41056 2.54618 22.6751 1 1
0.65143 2.41128 2.535 13.5838 2 0
0.651242 2.41594 2.52796 16.5279 1 0
0.656776 2.42724 2.52565 20.3445 1 1
0.651815 2.4204 2.5183 29.0314 1 1
0.655399 2.41765 2.52423 22.7235 3 0
0.649904 2.41529 2.52644 17.4729 1 0
0.64489 2.41666 2.52449 18.0626 1 0
0.665085 2.41896 2.51292 49.9783 1 1
0.652126 2.39917 2.52757 20.7888 2 0
0.654153 2.40373 2.53329 16.7021 1 0
0.656369 2.41426 2.54898 32.1571 1 1
0.661271 2.40437 2.5224 33.983 1 1
0.644314 2.41326 2.51882 28.373 1 1
0.661318 2.3966 2.53285 25.1892 1 1
0.656381 2.40675 2.51663 39.4615 1 1
0.680641 2.40201 2.54827 72.056 1 1
0.663373 2.40318 2.53994 27.3851 1 1
0.648191 2.42134 2.54169 15.0024 8 0
0.64682 2.40941 2.53838 11.1084 1 0
0.648577 2.39817 2.55651 36.6433 1 1
0.637292 2.41564 2.54595 15.0763 1 1
0.633235 2.41013 2.53603 9.75628 3 0
0.631337 2.40817 2.51819 34.917 1 1
0.619961 2.39532 2.52117 41.5417 1 1
0.630607 2.41063 2.5388 10.3296 3 0
0.641734 2.39844 2.53678 9.48816 1 0
0.64906 2.39558 2.56434 63.6448 1 1
0.644387 2.40234 2.53299 11.6342 2 0
0.64247 2.409 2.52425 19.8012 1 1
0.650442 2.41215 2.55387 37.3094 1 1
0.654262 2.3963 2.53222 18.4762 1 1
0.647722 2.42159 2.53833 12.1992 4 0
0.649545 2.4396 2.54671 29.4082 1 1
0.653289 2.43363 2.52444 18.0328 1 1
0.643296 2.42039 2.53665 9.82979 3 0
0.654031 2.41458 2.52077 27.5741 1 1
0.652391 2.42886 2.53582 14.3877 2 0
0.658468 2.41815 2.55539 54.7334 1 1
0.661137 2.44883 2.53777 26.7008 2 0
0.677209 2.46559 2.54574 79.6964 1 1
0.65773 2.45084 2.53791 23.4815 2 0
0.656879 2.45631 2.54533 39.6946 1 0
0.657423 2.45956 2.54142 31.7262 1 0
0.65383 2.45991 2.54359 33.4158 1 1
0.662044 2.44263 2.55221 62.44 1 1
0.662095 2.46534 2.5533 83.0438 1 1
0.661409 2.45825 2.54805 55.089 1 1
0.649913 2.46574 2.53794 20.7357 5 0
0.636393 2.46248 2.53487 13.6556 1 0
0.638797 2.47028 2.53243 12.9868 1 0
0.639636 2.47747 2.54787 47.2389 1 1
0.625126 2.47041 2.53725 23.0116 1 1
0.643969 2.47515 2.51314 24.2786 1 1
0.6491 2.46568 2.52224 14.3619 1 1
0.63964 2.47109 2.52748 11.7215 5 0
0.660254 2.47366 2.53035 21.3341 1 1
0.650459 2.46556 2.51431 24.1141 1 1
0.633281 2.46179 2.50868 42.1573 1 1
0.655704 2.47542 2.52071 17.2422 4 0
0.652243 2.46133 2.49623 70.9909 1 1
0.651338 2.47777 2.5263 13.5717 2 0
0.651957 2.47702 2.52397 13.9699 1 0
0.663096 2.47034 2.51979 23.8332 1 1
0.630107 2.4846 2.5298 17.282 2 0
0.620264 2.48905 2.54391 47.1882 1 1
0.63392 2.48443 2.51642 22.2929 2 0
0.640721 2.48315 2.53698 21.2824 1 0
0.643114 2.48064 2.52834 12.3296 1 0
0.652491 2.49787 2.51838 15.8885 1 0
0.646761 2.49882 2.51944 14.3277 1 0
0.655888 2.49091 2.52863 18.4478 1 0
0.659155 2.4996 2.53754 39.4283 1 1
0.648039 2.50744 2.5341 26.0405 1 1
0.657609 2.5023 2.53536 33.3965 1 1
0.652593 2.47707 2.53998 30.3335 1 1
0.664565 2.49509 2.52794 26.4196 1 1
0.647062 2.47721 2.54291 34.2415 1 1
0.656532 2.47371 2.53102 18.5619 7 0
0.651944 2.4559 2.53711 18.5024 1 0
0.657652 2.4693 2.54269 38.8829 1 1
0.648645 2.45334 2.53496 13.9616 2 0
0.642629 2.45081 2.52626 11.8364 1 0
0.644255 2.45657 2.52323 13.6757 1 0
0.637574 2.4473 2.53919 14.387 1 0
0.65862 2.44903 2.53105 18.55 1 1
0.647564 2.46285 2.53986 21.8727 1 1
0.631031 2.44404 2.52912 13.5834 3 0
0.646779 2.45007 2.53267 11.5898 1 0
0.639586 2.44927 2.52393 14.0816 1 1
0.646627 2.44183 2.53693 12.9986 1 1
0.646105 2.45432 2.50733 41.6728 1 1
0.663482 2.4609 2.53631 29.8317 1 1
0.654114 2.46424 2.53801 23.4234 1 1
0.652092 2.46618 2.53753 21.6013 1 1
0.65643 2.46551 2.54381 38.9961 1 1
0.644181 2.45854 2.54135 21.7744 1 1
0.650306 2.44637 2.5429 24.0928 1 1
0.644627 2.44412 2.52854 11.1115 10 0
0.630169 2.43866 2.51562 33.8183 1 1
0.66181 2.43191 2.53894 26.3739 1 1
0.631609 2.45338 2.52382 17.1807 1 1
0.648085 2.45026 2.53981 18.5424 1 1
0.646834 2.44689 2.5182 21.2924 5 0
0.646701 2.43435 2.52546 14.3526 1 0
0.652319 2.42653 2.5175 28.9066 1 0
0.62502 2.43187 2.50521 69.3215 1 1
0.660052 2.4241 2.52067 29.4872 2 0
0.647051 2.41308 2.52879 14.3503 1 0
0.662744 2.40422 2.52625 30.5801 1 1
0.655549 2.40081 2.51272 50.3846 1 1
0.642983 2.40743 2.52823 14.8518 3 0
0.638202 2.4013 2.53099 12.7132 1 0
0.6241 2.41033 2.5325 16.7796 1 1
0.626617 2.40483 2.51542 46.3146 1 1
0.639093 2.37278 2.54104 9.02839 3 0
0.634145 2.36286 2.53965 10.4133 1 0
0.621823 2.35679 2.53237 26.1102 1 1
0.650159 2.37183 2.54488 14.6549 1 1
0.641787 2.36675 2.55089 12.4627 1 1
0.620729 2.35968 2.53094 28.9681 1 1
0.627162 2.36257 2.52358 38.9198 1 1
0.6284 2.35005 2.54479 9.56371 6 0
0.637371 2.3651 2.54685 8.59314 1 0
0.636934 2.36129 2.56426 33.3337 1 1
0.641834 2.34989 2.52894 28.8507 1 1
0.636576 2.33997 2.53575 19.4258 1 1
0.641422 2.38412 2.55381 20.022 4 0
0.628288 2.38907 2.55522 22.7531 1 1
0.641026 2.371 2.53675 12.1084 2 0
0.646704 2.36675 2.53644 15.3474 1 0
0.642102 2.37508 2.55116 14.1866 1 0
0.663454 2.39027 2.55009 37.8755 1 1
0.636447 2.37552 2.5548 17.4306 1 1
0.6371 2.36557 2.55743 19.1985 1 1
0.642111 2.38369 2.5544 21.3239 1 1
0.636534 2.37764 2.54648 9.07966 5 0
0.6356 2.37848 2.53949 9.02246 1 0
0.626702 2.36657 2.52634 31.7212 1 1
0.618606 2.37642 2.53745 19.2302 1 1
0.646938 2.38296 2.5485 15.3816 3 0
0.65061 2.38454 2.54491 15.3653 1 0
0.63518 2.38527 2.54214 8.36403 1 0
0.647003 2.3904 2.526 22.6771 1 1
0.63819 2.39396 2.54963 14.8783 1 1
0.636887 2.38113 2.53766 9.74263 3 0
0.631075 2.36473 2.54227 9.17168 1 0
0.629586 2.3622 2.54156 10.0776 1 0
0.6127 2.36065 2.53642 28.5908 1 1
0.623083 2.37008 2.53775 15.6611 2 0
0.630973 2.38427 2.54167 9.0197 1 0
0.64778 2.37173 2.54836 14.5867 1 0
0.649001 2.37142 2.54142 13.5346 1 0
0.63721 2.36494 2.55122 10.8955 1 0
0.639042 2.35954 2.55378 13.1127 1 0
0.637751 2.35324 2.54774 8.64741 1 0
0.647168 2.36289 2.56764 52.6984 1 1
0.628937 2.35675 2.5589 18.1681 1 1
0.626806 2.35001 2.53415 21.4176 1 1
0.632861 2.35905 2.54368 8.64475 4 0
0.618469 2.37294 2.54251 16.07 1 1
0.617183 2.36788 2.55104 17.6102 2 0
0.622433 2.38246 2.5591 30.4943 1 1
0.61173 2.34997 2.54497 21.9832 2 0
0.6088 2.36065 2.54413 26.2952 1 0
0.607024 2.35017 2.55551 28.2653 1 0
0.604955 2.35032 2.55606 31.5903 1 0
0.623626 2.35047 2.54995 10.6683 1 0
0.62119 2.35535 2.55898 20.3079 1 1
0.603307 2.37005 2.54689 34.5084 1 1
0.624484 2.3523 2.54305 12.0133 3 0
0.631325 2.37204 2.53856 10.7282 1 0
0.632643 2.37802 2.53464 13.1497 1 0
0.623656 2.36142 2.53195 24.3912 1 1
0.641884 2.38985 2.54225 9.43482 2 0
0.634317 2.37118 2.53393 14.7452 1 1
0.651089 2.39472 2.55431 31.792 1 1
0.637216 2.37767 2.5486 10.5034 1 1
0.648808 2.39645 2.54221 13.1423 1 1
0.649292 2.39416 2.53756 12.74 1 1
0.642158 2.37972 2.52462 27.1086 1 1
0.653719 2.38226 2.54409 17.6703 1 1
0.638889 2.38185 2.56724 57.4967 1 1
0.643938 2.38828 2.52191 29.9308 1 1
0.657949 2.39522 2.55755 49.3136 1 1
0.652371 2.39639 2.55291 30.4577 1 1
0.666321 2.40209 2.55004 45.438 1 1
0.652634 2.39104 2.53486 16.3586 1 1
0.637677 2.40862 2.5504 20.2955 1 1
0.644194 2.38676 2.54237 10.2591 15 0
0.65533 2.3944 2.54814 24.4573 1 1
0.658294 2.38457 2.5559 40.7276 1 1
0.644642 2.37005 2.53196 18.5776 1 1
0.65289 2.38009 2.54162 16.1699 1 1
0.633996 2.38516 2.53654 10.3726 5 0
0.630554 2.39731 2.53902 9.77305 1 0
0.621614 2.40021 2.51404 56.708 1 1
0.630265 2.39722 2.53418 12.3016 2 0
0.619184 2.38005 2.54038 16.4163 1 0
0.622763 2.36312 2.54931 12.0604 1 0
0.595503 2.35558 2.55086 46.9662 1 1
0.617229 2.35968 2.54325 16.9239 1 1
0.625041 2.37623 2.54772 11.7456 3 0
0.605825 2.38982 2.5433 33.0145 1 1
0.634374 2.36461 2.55985 22.9752 1 1
0.619173 2.38649 2.54953 18.5656 1 1
0.624059 2.36864 2.53475 18.5411 1 1
0.623905 2.37573 2.54164 12.1926 5 0
0.618649 2.37433 2.52893 31.5424 1 1
0.622349 2.38618 2.54429 13.4206 1 1
0.638965 2.36311 2.54051 10.0844 3 0
0.647599 2.33917 2.53328 27.5716 1 1
0.635647 2.37474 2.52327 31.8929 1 1
0.631775 2.37089 2.53577 13.2466 1 1
0.644505 2.36907 2.52016 41.1213 1 1
0.620774 2.36194 2.56335 31.8712 1 1
0.63322 2.35902 2.5352 15.7177 6 0
0.624647 2.3479 2.53495 21.8149 1 1
0.614385 2.34821 2.52803 44.7534 1 1
0.639999 2.37143 2.53487 13.6017 3 0
0.633964 2.38736 2.52266 29.7623 1 0
0.627474 2.38634 2.51105 64.7063 1 1
0.621087 2.38467 2.51604 56.6603 1 1
0.64371 2.37962 2.52817 21.2336 3 0
0.637723 2.384 2.53514 11.2219 1 0
0.629587 2.37644 2.53835 11.0588 1 0
0.625254 2.36225 2.54517 10.3872 1 0
0.637437 2.35676 2.54127 10.1263 1 0
0.63494 2.36517 2.53884 10.6872 1 1
0.648296 2.35205 2.53483 21.5975 1 1
0.628388 2.3508 2.54582 9.14033 3 0
0.617424 2.36058 2.55152 16.4532 1 1
0.637201 2.36569 2.55767 19.7197 1 1
0.633507 2.34365 2.54743 8.33836 3 0
0.62474 2.32741 2.53161 33.8965 1 1
0.628007 2.35137 2.52966 28.6006 1 1
0.637376 2.33985 2.54958 8.86298 3 0
0.64895 2.35578 2.55159 16.8197 1 1
0.640297 2.32452 2.54705 12.0403 2 0
0.639021 2.33012 2.55032 9.81693 1 0
0.646131 2.32975 2.54516 15.6638 1 1
0.647427 2.3253 2.54956 15.651 1 1
0.617084 2.32936 2.56271 20.3396 1 1
0.64035 2.31394 2.5539 11.3775 1 1
0.643428 2.34505 2.54572 11.4709 5 0
0.651421 2.34495 2.55844 26.0396 1 1
0.649979 2.33654 2.54729 16.9539 1 1
0.639019 2.34221 2.53679 17.6833 3 0
0.645683 2.33339 2.53719 22.4385 1 1
0.652512 2.35447 2.52988 31.2114 1 1
0.653019 2.33288 2.55388 21.7975 1 1
0.637632 2.35661 2.56021 21.7957 4 0
0.652493 2.35528 2.5567 26.5934 1 0
0.641487 2.36469 2.56279 33.2149 1 1
0.652658 2.33912 2.55464 22.1155 2 0
0.64755 2.34916 2.565 37.2773 1 1
0.63345 2.34277 2.5424 10.9891 2 0
0.631142 2.34984 2.54917 8.29396 1 0
0.644511 2.35762 2.55456 16.6085 1 1
0.631459 2.35053 2.52929 28.2251 1 1
0.624411 2.3621 2.55384 14.0472 1 1
0.625638 2.35633 2.5641 29.3393 1 1
0.632355 2.34373 2.56246 20.4313 1 1
0.629384 2.38438 2.56293 40.5224 1 1
0.631916 2.34001 2.54901 8.22832 7 0
0.627224 2.33767 2.54762 9.4279 1 0
0.626198 2.33643 2.55169 9.17549 1 0
0.619486 2.3388 2.54346 16.1538 1 1
0.622874 2.34616 2.55646 13.985 1 1
0.623012 2.36145 2.54958 11.8345 1 1
0.618957 2.34099 2.55856 17.1074 1 1
0.645651 2.329 2.54854 13.9812 1 1
0.623649 2.3415 2.55035 10.2645 6 0
0.602272 2.3438 2.55125 32.9747 1 1
0.614069 2.33507 2.55203 16.8444 2 0
0.619576 2.33565 2.52265 57.2304 1 1
0.612433 2.32273 2.54957 19.1191 2 0
0.615472 2.30484 2.56325 16.3833 1 0
0.606339 2.32107 2.55842 25.3138 1 0
0.617612 2.32374 2.5575 14.1073 1 0
0.613252 2.33252 2.55022 17.8661 1 0
0.624287 2.33124 2.54531 12.4478 1 0
0.631792 2.33329 2.55075 8.253 1 0
0.614307 2.334 2.56066 21.1639 1 1
0.636015 2.34524 2.55898 15.8086 1 1
0.639267 2.33766 2.56484 25.6973 1 1
0.628518 2.3347 2.54396 11.5777 4 0
0.619987 2.32685 2.55819 13.4516 1 1
0.627987 2.3471 2.54159 12.1108 2 0
0.607326 2.36313 2.53863 33.1152 1 1
0.631529 2.34744 2.53964 13.0011 2 0
0.639321 2.35208 2.53076 24.263 1 1
0.622875 2.36055 2.52695 34.9491 1 1
0.642612 2.37579 2.54607 10.4094 3 0
0.631496 2.36105 2.54644 8.30177 1 0
0.624337 2.36405 2.53261 22.2686 1 1
0.623603 2.34977 2.54921 10.5733 2 0
0.624881 2.33121 2.54265 14.6642 1 0
0.607485 2.34594 2.54915 25.5945 1 1
0.627537 2.31641 2.53259 34.4009 1 1
0.620296 2.34926 2.53714 21.3539 3 0
0.612073 2.36051 2.54401 22.08 1 0
0.602024 2.35849 2.54679 35.611 1 1
0.609914 2.35919 2.53259 38.7474 1 1
0.625004 2.36251 2.5434 11.0487 3 0
0.629665 2.35495 2.5484 8.58046 1 0
0.648836 2.35525 2.53139 25.824 1 1
0.63002 2.35424 2.55806 16.0248 1 1
0.637104 2.34341 2.55197 9.35297 3 0
0.646642 2.34799 2.54826 13.1839 1 1
0.641564 2.34267 2.5501 10.4898 1 1
0.620323 2.33997 2.5533 12.4608 1 1
0.634209 2.33152 2.55896 12.5033 1 1
0.623037 2.34763 2.54806 10.8843 5 0
