121652	0.62617108	2.40134773	2.53781523
121653	0.62617108	2.40134773	2.53781523
121654	0.62617108	2.40134773	2.53781523
121655	0.62617108	2.40134773	2.53781523
121656	0.62617108	2.40134773	2.53781523
121657	0.62617108	2.40134772	2.53781523
121658	0.62617108	2.40134772	2.53781523
121659	0.62617108	2.40134772	2.53781523
121660	0.62617108	2.40134772	2.53781523
121661	0.62617108	2.40134772	2.53781523
121662	0.62617108	2.40134772	2.53781524
121663	0.62617108	2.40134772	2.53781524
121664	0.62617108	2.40134772	2.53781524
121665	0.62617108	2.40134771	2.53781524
121666	0.62617108	2.40134771	2.53781524
121667	0.62617108	2.40134771	2.53781524
121668	0.62617108	2.40134771	2.53781524
121669	0.62617108	2.40134771	2.53781524
121670	0.62617108	2.40134771	2.53781524
121671	0.62617108	2.40134771	2.53781524
121672	0.62617108	2.40134771	2.53781524
121673	0.62617108	2.40134770	2.53781524
121674	0.62617108	2.40134770	2.53781524
121675	0.62617108	2.40134770	2.53781524
121676	0.62617108	2.40134770	2.53781524
121677	0.62617108	2.40134770	2.53781524
121678	0.62617108	2.40134770	2.53781525
121679	0.62617108	2.40134770	2.53781525
121680	0.62617108	2.40134769	2.53781525
121681	0.62617108	2.40134769	2.53781525
121682	0.62617108	2.40134769	2.53781525
121683	0.62617108	2.40134769	2.53781525
121684	0.62617108	2.40134769	2.53781525
121685	0.62617108	2.40134769	2.53781525
121686	0.62617108	2.40134769	2.53781525
121687	0.62617108	2.40134769	2.53781525
121688	0.62617108	2.40134768	2.53781525
121689	0.62617108	2.40134768	2.53781525
121690	0.62617108	2.40134768	2.53781525
121691	0.62617108	2.40134768	2.53781525
121692	0.62617108	2.40134768	2.53781525
121693	0.62617108	2.40134768	2.53781526
121694	0.62617108	2.40134768	2.53781526
121695	0.62617108	2.40134768	2.53781526
121696	0.62617108	2.40134767	2.53781526
121697	0.62617108	2.40134767	2.53781526
121698	0.62617108	2.40134767	2.53781526
121699	0.62617108	2.40134767	2.53781526
121700	0.62617108	2.40134767	2.53781526
121701	0.62617108	2.40134767	2.53781526
