0.520011 2.28088 0.189379
0.523622 2.29343 15.4546 1 1
0.529674 2.30866 85.0334 1 1
0.53169 2.28272 6.66237 1 1
0.517656 2.2664 16.3847 1 1
0.517455 2.28719 3.16389 1 1
0.516793 2.26538 19.1317 1 1
0.510514 2.2634 30.0506 1 1
0.517175 2.27078 8.8478 1 1
0.519418 2.29569 18.6074 1 1
0.50397 2.27758 12.9991 1 1
0.494379 2.2689 45.8073 1 1
0.521992 2.29046 8.53333 1 1
0.535942 2.2918 26.2025 1 1
0.541923 2.26579 25.6902 1 1
0.485353 2.29265 47.9346 1 1
0.525383 2.29144 12.474 1 1
0.523161 2.27717 1.28036 1 1
0.513916 2.28457 2.07958 1 1
0.522888 2.28197 0.715412 1 1
0.528706 2.27656 3.50139 1 1
0.519683 2.29401 14.591 1 1
0.520742 2.27989 0.264942, 22 0
0.5245 2.28439 2.48235 1 1
0.527951 2.27807 2.65129 1 1
0.51316 2.28638 3.35002 1 1
0.521425 2.26114 26.4593 1 1
0.516468 2.27992 0.873776 1 1
0.511859 2.27664 5.27783 1 1
0.522218 2.28082 0.382729 1 1
0.532172 2.26481 18.588 1 1
0.512462 2.28464 2.74225 1 1
0.512112 2.27697 4.80479 1 1
0.523844 2.27616 1.91448 1 1
0.522256 2.28593 2.80355 1 1
0.52427 2.27061 7.33577 1 1
0.51825 2.26374 21.8588 1 1
0.527943 2.26832 11.1376 1 1
0.522811 2.27682 1.41002 1 1
0.525897 2.27676 2.13468 1 1
0.527056 2.28059 2.1397 1 1
0.52573 2.28364 2.61562 1 1
0.533846 2.28699 13.7034 1 1
0.532663 2.2829 7.80496 1 1
0.519763 2.26933 9.97987 1 1
0.517003 2.30152 36.1097 1 1
0.526992 2.2775 2.30154 1 1
0.518012 2.26745 14.1087 1 1
0.523925 2.26598 14.9079 1 1
0.507259 2.27738 9.03063 1 1
0.52219 2.24486 80.2278 1 1
0.524675 2.28079 1.05712 1 1
0.508975 2.2773 7.27307 1 1
0.513619 2.26533 21.8837 1 1
0.509284 2.26548 26.4437 1 1
0.511705 2.27089 12.7332 1 1
0.538061 2.29418 36.4369 1 1
0.506391 2.29466 17.7627 1 1
0.515404 2.2723 7.6696 1 1
0.509813 2.27331 10.9389 1 1
0.530078 2.28963 13.4525 1 1
0.515023 2.26733 16.3624 1 1
0.524706 2.28058 1.04469 1 1
0.535285 2.28738 16.302 1 1
0.515247 2.25757 41.1488 1 1
0.532561 2.27882 6.07629 1 1
